id,split,text,teks_bersih,label_asli,prediksi_svm,prediksi_nb,svm_benar,nb_benar
3237,train,dengan tanpa rencana sebelumnya kami memutuskan untuk makan di tempat yang alami dan menyenangkan dan langsung teringat dengan tempat ini . meskipun harus melewati jalanan yang cukup padat karena musim liburan . sampai di tujuan disambut dengan keramahan para penjaga di gerbang . karena musim liburan dan sangat padat pengunjung jadi harus reserve tempat dan daftar tunggu sampai puluhan keluarga .,rencana putus makan alami senang lewat jalan padat musim libur tuju sambut ramah jaga gerbang musim libur padat unjung reserve daftar tunggu puluh keluarga,positif,positif,positif,ya,ya
3238,train,"tempat nya enak , nyaman . variasi mie nya banyak dan porsi nya juga yang lumayan banyak . di sini kita bisa main banyak permainan seperti uno dan catur . pisang bakar nya enak .",nyaman variasi mie porsi lumayan main main uno catur pisang bakar,positif,positif,positif,ya,ya
3239,train,"saya makan di cimahi mal waktu itu , untuk tempat duduk nya ada di dalem . ada juga bagian luar dengan pemandangan kota cimahi . menu nya termasuk murah dan porsi nya banyak",makan cimahi mal waktu duduk dalem pandang kota cimahi menu murah porsi,positif,positif,positif,ya,ya
3240,train,"kami datang ke 18th restoran ini untuk merayakan wedding anniversary yang pertama . kami memesan appetizer , course dan minum . saat makanan datang , platina nya berkelas dan tidak asal-asalan , porsi yang semula kami rasa kurang banyak , pada akhirnya tidak bisa kami habiskan karena kekenyangan . pelayanan nya sempurna , kami bertemu dengan mbak isna , mulai dari awal kami masuk ke resto ini , kami langsung diberi meja .",th restoran raya wedding anniversary mes appetizer course minum makan platina kelas asal porsi habis kenyang layan sempurna temu mbak isna resto meja,positif,positif,positif,ya,ya
3241,train,"room sangat nyaman dan bersih , tetapi sayang bek nya queen padahal minta nya kini . tetapi okelah . ada musala , air lancar dan bersih . untuk sarapan lumayan diantar ke room",room nyaman bersih sayang bek queen oke musala air lancar bersih sarap lumayan antar room,positif,positif,positif,ya,ya
3242,train,tokopedia benar-benar terpercaya,tokopedia percaya,positif,negatif,negatif,tidak,tidak
3243,train,"batagor ini terkenal , rasanya sebenarnya enak tapi karena menggoreng nya pakai minyak yang lama jadi menjatuhkan nilai rasanya . harga luar biasa mahal untuk ukuran batagor . saya sarankan pada pemilik . gunakan minyak jangan terlalu lama , karena akan merusak rasa . saya tidak puas .",batagor kenal goreng pakai minyak jatuh nilai harga mahal ukur batagor saran milik minyak rusak puas,negatif,negatif,positif,ya,tidak
3244,train,"samsung galaxy a6 memang asik banget sih , setimpal banget beli itu hp .",samsung galaxy asik banget sih timpal banget beli hp,positif,positif,positif,ya,ya
3245,train,untuk acara besar dan menguras kocek . cuma lu dapat banget terlihat kota bandung nya . pilih yang paling ujung . kalau bisa pesan dulu kalau akhir pekan . dijamin tidak dapat kursi . di sini termasuk nya mahal . cuma sebanding sih dengan rasanya . mantap abis,acara uras kocek lu banget kota bandung pilih ujung pesan pekan jamin kursi mahal banding sih mantap abis,positif,positif,positif,ya,ya
3246,train,"setahu saya dulu nya di sini tidak dihitung tax namun sekarang harga semuanya bakal ditambah tax lagi . rasa tetap enak . kadang 1,5 porsi terlihat sama sepreti yang 1 porsi .",tahu hitung tax harga tambah tax kadang porsi sepreti porsi,positif,positif,positif,ya,ya
3247,train,"coba coba ke sini pakai gps , dan sampai juga sekitar jam 11 - an . satu kata waktu pertama kali ke dusun bambu , yaitu unik dari parkiran sampai dalam lucu parkiran nya miring terus ke pasar khatulistiwa nya kalau tidak salah ya mmm makanan nya enak alias enak apalagi ayam penyet nya itu bikin kangen ingin ke sana lagi . mudah-mudahan ada waktu lagi",coba coba pakai gps jam an waktu dusun bambu unik parkir lucu parkir miring pasar khatulistiwa salah mmm makan alias ayam penyet bikin kangen mudah mudah waktu,positif,positif,positif,ya,ya
3248,train,ini adalah sop stengkel terenak di aceh tamiang .,sop stengkel enak aceh tamiang,positif,positif,positif,ya,ya
3249,train,"di sini unik memang , dalam satu lokasi terdapat tiga warung yang melayani aliran menu masakan . ada warung menu ala indonesia , ada warung menu ala kantin , dan ada menu ala barat / asian . pegawai nya , kasir nya , seragam nya , ada tiga . di sini khas nya makanan bebek bali dan minuman gadis bali . menu ala sunda juga banyak . kalau pesan ala cangkan kudu datang sendiri .",unik lokasi warung layan alir menu masakan warung menu ala indonesia warung menu ala kantin menu ala barat asi pegawai kasir seragam khas makan bebek bal minum gadis bal menu ala sunda pesan ala cang kudu,positif,positif,positif,ya,ya
3250,train,"selagi kami masih berada di bandung , kami berkuliner ke tempat masakan khas sunda . karena masakan sunda itu apa ada nya tidak ribet dan praktis sekali . semua yang disediakan pasti enak semuanya . apalagi kalau ada pete dan jengkol __laugh__",selagi bandung kuliner masakan khas sunda masakan sunda ribet praktis sedia pete jengkol laugh,positif,positif,positif,ya,ya
3251,train,lokasi di daerah ciumbuluit membuat udara nya sejuk . tempat nya nyaman dan romantis . parkir nya juga luas . pelayanan oke . makanan nya juga enak .,lokasi daerah ciumbuluit udara sejuk nyaman romantis parkir luas layan oke makan,positif,positif,positif,ya,ya
3252,train,"tapi ternyata , ada 2 tamu yang sangat mengecewakan . rumah kotor , memindahkan furniture dan ternyata pesan untuk teman nya .",tamu kecewa rumah kotor pindah furniture pesan teman,negatif,negatif,negatif,ya,ya
3253,train,kita adalah nkri penolak ht dan fpi laknat,nkri tolak ht fpi laknat,negatif,negatif,negatif,ya,ya
3254,train,"selalu bikin kangen kalau ke bandung . sate kulit nya favorit ku , cobain deh . porsi nya besar , untuk ukuran perempuan 5 tusuk sate plus lontong saja sudah mengenyangkan . dicoba juga sate sapi nya .",bikin kangen bandung sate kulit favorit ku cobain deh porsi ukur perempuan tusuk sate plus lontong kenyang coba sate sapi,positif,positif,positif,ya,ya
3255,train,"pertama kali ke tempat ini suasanya nya ya seperti kafe pada umum nya . ada satu menu favorit saya , alfredo spaghetti . ada potongan ayam di setiap gigitan nya . rasanya menggigit di lidah . sekali coba , bikin ketagihan . serius deh .",suasa kafe umum menu favorit alfredo spaghetti potong ayam gigit gigit lidah coba bikin tagih serius deh,positif,positif,positif,ya,ya
3256,train,"tadinya pengin mengantar teman dari kalau ke resto yang lagi hit di bandung . pada rekomendasi ke sini , ah tetapi menyesal sekalilah ini . makanan nya biasa sekali cenderung agak gagal . sepertinya tidak bakal balik ke sana kalau begini . : terlalu tinggi expectation kali ya .",pengin antar teman resto hit bandung rekomendasi ah sesal sekali makan cenderung gagal tinggi expectation,negatif,negatif,negatif,ya,ya
3257,train,tidak menyesal deh pakai bagus skin care hasil terpampang nyata tanpa bedak tanpa menguras :,sesal deh pakai bagus skin care hasil pampang bedak uras,positif,positif,positif,ya,ya
3258,train,"cfd kali ini mengecewakan , kotor sudirman , dan tidak bisa dilewatkan sepeda .",cfd kecewa kotor sudirman lewat sepeda,negatif,negatif,negatif,ya,ya
3259,train,masakan tradisional juga kebanyakan tidak enak kalau di restoran mewah .,masakan tradisional banyak restoran mewah,negatif,negatif,positif,ya,tidak
3260,train,ekspedisi memang bagus dan cepat,ekspedisi bagus cepat,positif,positif,positif,ya,ya
3261,train,"tizi tempat favorit untuk angkatan saya , smp sekitar tahun 1979 an deh . di sinilah selain makanan yang enak enak khas eropa , tempat nya yang romantis . wow . bagus",tizi favorit angkat smp tahun an deh makan khas eropa romantis wow bagus,positif,positif,positif,ya,ya
3262,train,"beragam minuman ada di sini dengan harga yang sangat terjangkau , berlokasi di pujasera merdeka membuat aneka minuman segar ini dapat ditemukan dan layak dicoba .",agam minum harga jangkau lokasi pujasera merdeka aneka minum segar temu layak coba,positif,positif,positif,ya,ya
3263,train,kalau ada yang ingin berkunjung ke sini . tempat nya juga cukup bagus . apalagi pemandangan nya yang mendukung banget untuk acara weeding keluarga anda . tetapi sayang nya tempat ini sudah tutup . cuma tinggal kenangan saja yang ada di sini . taman nya padahal bagus dekorasi nya . yang ya teman-teman,kunjung bagus pandang dukung banget acara weeding keluarga sayang tutup tinggal kenang taman bagus dekorasi teman teman,positif,positif,positif,ya,ya
3264,train,"makan di warung steak selalu dipenuhi oleh pengunjung utama nya mahasiswa , sejak dulu warung steak ini menyajikan steak dengan citarasa yang enak namun tidak bikin kantong bolong , berbagai jenis steak pun disediakan , ada steak ayam , daging sapi dan menu lain . waktu tunggu makanan pun tergolong cepat .",makan warung steak penuh unjung utama mahasiswa warung steak saji steak citarasa bikin kantong bolong jenis steak sedia steak ayam daging sapi menu waktu tunggu makan golong cepat,positif,positif,positif,ya,ya
3265,train,berada di area dago yang sejuk membuat atmosfir nya menjadi sangat pas untuk nongkrong bersama teman . ditambah desain tempat nya yang unik . harga makanan pun standar tetapi rasanya lebih dari standar meskipun pilihan menu nya tidak ada yang spesial .,area dago sejuk atmosfir pas nongkrong teman tambah desain unik harga makan standar standar pilih menu spesial,positif,positif,positif,ya,ya
3266,train,"tempat strategis , halaman luas , tetapi jumlah ke kendaraan kalau sudah jam makan siang waduh masih kurang juga tempat parkir nya , disambut dengan gaya khas bandung , tempat bersih , ada musik yang terdengar sayu2 . cepat penyajian nya",strategis halaman luas kendara jam makan siang parkir sambut gaya khas bandung bersih musik dengar sayu cepat saji,positif,positif,positif,ya,ya
3267,train,lebih enak lagi kalau nasi padang oreo momogi chocolatos . terus semua itu di campur di aduk pakai tangan ? baru dimakan . enak banget .,nasi padang oreo momogi chocolatos campur aduk pakai tangan makan banget,positif,positif,positif,ya,ya
3268,train,"cobain deh masakan vegetarian , sehat dan juga banyak varian apalagi bawa keluarga harga tidak terlalu mahal",cobain deh masakan vegetarian sehat varian bawa keluarga harga mahal,positif,positif,positif,ya,ya
3269,train,"tempat nya di gang tempat parkir tersedia di jalan raya tenang ada tukang parkir nya . menu nya macam macam , tapi yang terkenal bakmoy nya , disajika dalam piring sederhana dalam rm yang masih berbentuk rumah tinggal , meskipun ramai pelayanan nya cepat . rasa nadi bakmoy enak , gurih , porsi wanita alias kecil . makan di tempat ini serasa makan di rumah . bagus tempat , bagus makanan .",gang parkir sedia jalan raya tenang tukang parkir menu kenal bakmoy disajika piring sederhana rm bentuk rumah tinggal ramai layan cepat nadi bakmoy gurih porsi wanita alias makan serasa makan rumah bagus bagus makan,positif,positif,positif,ya,ya
3270,train,"kalau dari luar , kelihatannya tempat ini kecil tapi ternyata setelah di dalem . tempat nya luas . apalagi di bagian belakang , luas dan nyaman sehingga bisa makan dan kongkow-kongkow dengan santai . makanan nya enak , pelayanan nya ramah . tak heran jika pengunjung nya selalu banyak . oke banget .",dalem luas luas nyaman makan kongkow kongkow santai makan layan ramah heran unjung oke banget,positif,positif,positif,ya,ya
3271,train,"tempat ini salah satu tempat favourite saya untuk melihat bandung di malam hari , dengan suasana nya yang nyaman ditemani dengan makanan dan minuman nya serta pelayanan nya yang ramah . kota cahaya yang benar-benar indah bisa terlihat dari sini . tempat yang rekomendasi untuk menghabiskan waktu bersama pasangan , keluarga atau sahabat .",salah favourite bandung malam suasana nyaman tani makan minum layan ramah kota cahaya indah rekomendasi habis waktu pasang keluarga sahabat,positif,positif,positif,ya,ya
3272,train,"tempat nya memang kecil , tapi yang penting masakan nya dulu dong . di sini lengkap dengan menu masakan kita / indonesia , seafood juga ada dan chinesefood juga ada . tinggal selera kita yang mana kita suka / pesan . apalagi ditunjang dengan harga yang relatif murah deh .",masakan lengkap menu masakan indonesia seafood chinesefood tinggal selera suka pesan tunjang harga relatif murah deh,positif,positif,positif,ya,ya
3273,train,"tadi pas makan malam saya ke sini , suasana restoran ini nyaman banget . saya mencoba nasi babi nasi putih 1 porsi , telor mata sapi setengah matang , kornet maling , lap chiong , ke kian , crispy sam can , sayur hijau , sambal rasanya secara keseluruhan enak . saya pesan minum lemon tea , lemon tea - nya segar rasanya . bbq pork rias nya , bumbu nya menyerap ke daging nya , rasa blackpepper nya kuat . sate samcan : rasanya sedikit pedas , garing .",pas makan malam suasana restoran nyaman banget coba nasi babi nasi putih porsi telor sapi matang kornet maling lap chiong kian crispy sam can sayur hijau sambal pesan minum lemon tea lemon tea segar bbq pork rias bumbu serap daging blackpepper kuat sate samcan pedas garing,positif,positif,positif,ya,ya
3274,train,lokasi resto sangat bagus di persawahan yang sejuk . ! tetapi baik makanan maupun pelatnas sih biasa biasa saja dan tidak terlalu istimewa harga lumayan mahal sih,lokasi resto bagus sawah sejuk makan pelatnas sih istimewa harga lumayan mahal sih,positif,positif,positif,ya,ya
3275,train,semoga ada penerus2 yang lain seperti mbah jokowi . cinta persatuan tegakan keadilan . semoga makin banyak pemimpin-pemimpin yang seperti ini bukan hanya president tetapi di semua kepala pemerintahan sehingga indonesia makin maju . mbah dan etes paling oye .,moga terus mbah jokowi cinta satu tega adil moga pimpin pimpin president kepala perintah indonesia maju mbah etes oye,positif,positif,negatif,ya,tidak
3276,train,sejak sampai sampai sekarang selalu ingin lagi dan lagi mencicipi bayagor riri . hm pasti teringat masa masa lalu makan bersama teman teman,cicip bayagor riri hm makan teman teman,positif,positif,positif,ya,ya
3277,train,ridwan kamil pasti kalah mending jadi arsitek saja,ridwan kamil kalah mending arsitek,negatif,negatif,negatif,ya,ya
3278,train,"letak nya di jalan cikijing km 43 bandung . parkir nya luas dan ruangan tempat makan nya juga luas tidak ada ac . bisa buat rombongan besar . makanan khas sunda di sajikan di atas meja tinggal kita memilih lauk pauk nya yang beraneka ragam , setelah itu bayar di kasir dan langsung di panaskan atau di goreng menu yang sudah kita pilih . sambal dan lalapan sayur tinggal ambil . mantap banget itu .",letak jalan cikijing km bandung parkir luas ruang makan luas ac rombong makan khas sunda saji meja tinggal pilih lauk pauk aneka ragam bayar kasir panas goreng menu pilih sambal lalap sayur tinggal ambil mantap banget,positif,positif,positif,ya,ya
